unit,sizen_r2,indic_is,geo\time	2016 	2015 	2014 
PC_ENT_CUSE,10_I55,E_CC,RO	14 	6 	5 
PC_ENT_CUSE,10_I55,E_CC,RS	: 	: 	5 
PC_ENT_CUSE,10_I55,E_CC,SE	45 	: 	46 
PC_ENT_CUSE,10_I55,E_CC,SI	23 	24 	21 
PC_ENT_CUSE,10_I55,E_CC,SK	23 	11 	33 
PC_ENT_CUSE,10_I55,E_CC,TR	13 	: 	: 
PC_ENT_CUSE,10_I55,E_CC,UK	53 	: 	13 
PC_ENT_CUSE,10_I55,E_CCX,AT	82 	: 	89 
PC_ENT_CUSE,10_I55,E_CCX,BE	86 	88 	: u
PC_ENT_CUSE,10_I55,E_CCX,BG	86 	97 	91 
PC_ENT_CUSE,10_I55,E_CCX,CY	88 	93 	93 
PC_ENT_CUSE,10_I55,E_CCX,CZ	86 	: 	83 
PC_ENT_CUSE,10_I55,E_CCX,DE	77 	: 	90 
PC_ENT_CUSE,10_I55,E_CCX,DK	: u	67 	64 
PC_ENT_CUSE,10_I55,E_CCX,EA	78 	: 	80 
PC_ENT_CUSE,10_I55,E_CCX,EE	76 	: 	92 
PC_ENT_CUSE,10_I55,E_CCX,EL	95 	93 	90 
PC_ENT_CUSE,10_I55,E_CCX,ES	80 	82 	86 
PC_ENT_CUSE,10_I55,E_CCX,EU15	73 	: 	80 
PC_ENT_CUSE,10_I55,E_CCX,EU27	74 	: 	82 
PC_ENT_CUSE,10_I55,E_CCX,EU28	74 	: 	81 
PC_ENT_CUSE,10_I55,E_CCX,FI	41 	43 	44 
PC_ENT_CUSE,10_I55,E_CCX,FR	85 	: 	91 
PC_ENT_CUSE,10_I55,E_CCX,HR	58 	61 	73 
PC_ENT_CUSE,10_I55,E_CCX,HU	88 	92 	92 
PC_ENT_CUSE,10_I55,E_CCX,IE	69 	55 	69 
PC_ENT_CUSE,10_I55,E_CCX,IS	: 	: 	36 
PC_ENT_CUSE,10_I55,E_CCX,IT	71 b	: 	55 
PC_ENT_CUSE,10_I55,E_CCX,LT	86 	80 	73 
PC_ENT_CUSE,10_I55,E_CCX,LU	89 	: 	97 
PC_ENT_CUSE,10_I55,E_CCX,LV	88 	88 	93 
PC_ENT_CUSE,10_I55,E_CCX,MK	98 	: 	93 
PC_ENT_CUSE,10_I55,E_CCX,MT	64 	76 	83 
PC_ENT_CUSE,10_I55,E_CCX,NL	66 	: 	65 
PC_ENT_CUSE,10_I55,E_CCX,NO	65 	73 	65 
PC_ENT_CUSE,10_I55,E_CCX,PL	88 	92 	92 
PC_ENT_CUSE,10_I55,E_CCX,PT	74 	: 	81 
PC_ENT_CUSE,10_I55,E_CCX,RO	79 	94 	95 
PC_ENT_CUSE,10_I55,E_CCX,RS	: 	: 	95 
PC_ENT_CUSE,10_I55,E_CCX,SE	53 	: 	52 
PC_ENT_CUSE,10_I55,E_CCX,SI	76 	76 	79 
PC_ENT_CUSE,10_I55,E_CCX,SK	77 	89 	67 
PC_ENT_CUSE,10_I55,E_CCX,TR	86 	: 	: 
PC_ENT_CUSE,10_I55,E_CCX,UK	47 	: 	87 
PC_ENT_CUSE,10_I55,E_CC_BS,AT	: 	: 	: u
PC_ENT_CUSE,10_I55,E_CC_BS,BE	: 	0 n	3 
PC_ENT_CUSE,10_I55,E_CC_BS,BG	: 	0 	: c
PC_ENT_CUSE,10_I55,E_CC_BS,CY	: 	: 	1 
PC_ENT_CUSE,10_I55,E_CC_BS,CZ	: 	: 	2 
PC_ENT_CUSE,10_I55,E_CC_BS,DE	: 	: 	1 
PC_ENT_CUSE,10_I55,E_CC_BS,DK	: 	1 	5 
PC_ENT_CUSE,10_I55,E_CC_BS,EA	: 	: 	2 
PC_ENT_CUSE,10_I55,E_CC_BS,EE	: 	: 	5 
PC_ENT_CUSE,10_I55,E_CC_BS,EL	: 	4 	: u
PC_ENT_CUSE,10_I55,E_CC_BS,ES	: 	3 	1 
PC_ENT_CUSE,10_I55,E_CC_BS,EU15	: 	: 	2 
PC_ENT_CUSE,10_I55,E_CC_BS,EU27	: 	: 	2 
PC_ENT_CUSE,10_I55,E_CC_BS,EU28	: 	: 	2 
PC_ENT_CUSE,10_I55,E_CC_BS,FI	: 	8 	13 
PC_ENT_CUSE,10_I55,E_CC_BS,FR	: 	: 	1 
PC_ENT_CUSE,10_I55,E_CC_BS,HR	: 	6 	5 
PC_ENT_CUSE,10_I55,E_CC_BS,HU	: 	2 	1 
PC_ENT_CUSE,10_I55,E_CC_BS,IE	: 	: 	1 
PC_ENT_CUSE,10_I55,E_CC_BS,IS	: 	: 	16 
PC_ENT_CUSE,10_I55,E_CC_BS,IT	: 	: 	3 
PC_ENT_CUSE,10_I55,E_CC_BS,LT	: 	: 	1 
PC_ENT_CUSE,10_I55,E_CC_BS,LU	: 	: 	1 
PC_ENT_CUSE,10_I55,E_CC_BS,LV	: 	1 	0 
PC_ENT_CUSE,10_I55,E_CC_BS,MK	: 	: 	0 
PC_ENT_CUSE,10_I55,E_CC_BS,MT	: 	: 	3 
PC_ENT_CUSE,10_I55,E_CC_BS,NL	: 	: 	4 
PC_ENT_CUSE,10_I55,E_CC_BS,NO	: 	14 	13 
PC_ENT_CUSE,10_I55,E_CC_BS,PL	: 	3 	1 
PC_ENT_CUSE,10_I55,E_CC_BS,PT	: 	: 	5 
PC_ENT_CUSE,10_I55,E_CC_BS,RO	: 	0 n	0 n
PC_ENT_CUSE,10_I55,E_CC_BS,RS	: 	: 	0 
PC_ENT_CUSE,10_I55,E_CC_BS,SE	: 	: 	4 
PC_ENT_CUSE,10_I55,E_CC_BS,SI	: 	3 	: c
PC_ENT_CUSE,10_I55,E_CC_BS,SK	: 	0 	0 
PC_ENT_CUSE,10_I55,E_CC_BS,UK	: 	: 	0 n
PC_ENT_CUSE,10_I55,E_CC_DS,AT	9 	: 	5 
PC_ENT_CUSE,10_I55,E_CC_DS,BE	10 	4 	5 
PC_ENT_CUSE,10_I55,E_CC_DS,BG	4 	3 	: u
PC_ENT_CUSE,10_I55,E_CC_DS,CY	5 	5 	4 
PC_ENT_CUSE,10_I55,E_CC_DS,CZ	6 	: 	5 
PC_ENT_CUSE,10_I55,E_CC_DS,DE	: u	: 	: u
PC_ENT_CUSE,10_I55,E_CC_DS,DK	: u	12 	16 
PC_ENT_CUSE,10_I55,E_CC_DS,EA	9 	: 	8 
PC_ENT_CUSE,10_I55,E_CC_DS,EE	6 	: 	6 
PC_ENT_CUSE,10_I55,E_CC_DS,EL	0 n	5 	: u
PC_ENT_CUSE,10_I55,E_CC_DS,ES	12 	9 	4 
PC_ENT_CUSE,10_I55,E_CC_DS,EU15	10 	: 	7 
PC_ENT_CUSE,10_I55,E_CC_DS,EU27	10 	: 	6 
PC_ENT_CUSE,10_I55,E_CC_DS,EU28	10 	: 	6 
PC_ENT_CUSE,10_I55,E_CC_DS,FI	13 	12 	19 
PC_ENT_CUSE,10_I55,E_CC_DS,FR	8 	: 	4 
PC_ENT_CUSE,10_I55,E_CC_DS,HR	25 	15 	15 
PC_ENT_CUSE,10_I55,E_CC_DS,HU	6 	3 	2 
PC_ENT_CUSE,10_I55,E_CC_DS,IE	: u	: 	9 
PC_ENT_CUSE,10_I55,E_CC_DS,IS	: 	: 	32 
PC_ENT_CUSE,10_I55,E_CC_DS,IT	12 b	: 	18 
PC_ENT_CUSE,10_I55,E_CC_DS,LT	3 	: 	9 
PC_ENT_CUSE,10_I55,E_CC_DS,LU	9 	: 	3 
PC_ENT_CUSE,10_I55,E_CC_DS,LV	3 	3 	2 
PC_ENT_CUSE,10_I55,E_CC_DS,MK	2 	: 	4 
PC_ENT_CUSE,10_I55,E_CC_DS,MT	12 	: 	3 
PC_ENT_CUSE,10_I55,E_CC_DS,NL	18 	: 	11 
PC_ENT_CUSE,10_I55,E_CC_DS,NO	12 	16 	15 
PC_ENT_CUSE,10_I55,E_CC_DS,PL	2 	4 	3 
PC_ENT_CUSE,10_I55,E_CC_DS,PT	14 	: 	7 
PC_ENT_CUSE,10_I55,E_CC_DS,RO	3 	0 n	2 
PC_ENT_CUSE,10_I55,E_CC_DS,RS	: 	: 	0 
PC_ENT_CUSE,10_I55,E_CC_DS,SE	14 	: 	16 
PC_ENT_CUSE,10_I55,E_CC_DS,SI	5 	7 	8 
PC_ENT_CUSE,10_I55,E_CC_DS,SK	9 	2 	10 
PC_ENT_CUSE,10_I55,E_CC_DS,UK	19 	: 	1 
PC_ENT_CUSE,10_I55,E_CC_HI,AT	11 	: 	7 
PC_ENT_CUSE,10_I55,E_CC_HI,BE	10 	8 	: u
PC_ENT_CUSE,10_I55,E_CC_HI,BG	6 	: u	4 
PC_ENT_CUSE,10_I55,E_CC_HI,CY	3 	3 	4 
PC_ENT_CUSE,10_I55,E_CC_HI,CZ	8 	: 	9 
PC_ENT_CUSE,10_I55,E_CC_HI,DE	: u	: 	: u
PC_ENT_CUSE,10_I55,E_CC_HI,DK	: u	22 	24 
PC_ENT_CUSE,10_I55,E_CC_HI,EA	10 	: 	9 
PC_ENT_CUSE,10_I55,E_CC_HI,EE	12 	: 	6 
PC_ENT_CUSE,10_I55,E_CC_HI,EL	2 	5 	: u
PC_ENT_CUSE,10_I55,E_CC_HI,ES	11 	9 	5 
PC_ENT_CUSE,10_I55,E_CC_HI,EU15	12 	: 	10 
PC_ENT_CUSE,10_I55,E_CC_HI,EU27	12 	: 	10 
PC_ENT_CUSE,10_I55,E_CC_HI,EU28	12 	: 	10 
PC_ENT_CUSE,10_I55,E_CC_HI,FI	42 	37 	36 
PC_ENT_CUSE,10_I55,E_CC_HI,FR	9 	: 	4 
PC_ENT_CUSE,10_I55,E_CC_HI,HR	20 	17 	13 
PC_ENT_CUSE,10_I55,E_CC_HI,HU	5 	4 	4 
PC_ENT_CUSE,10_I55,E_CC_HI,IE	16 	17 	9 
PC_ENT_CUSE,10_I55,E_CC_HI,IS	: 	: 	56 
PC_ENT_CUSE,10_I55,E_CC_HI,IT	16 b	: 	21 
PC_ENT_CUSE,10_I55,E_CC_HI,LT	5 	15 	21 
PC_ENT_CUSE,10_I55,E_CC_HI,LU	9 	: 	2 
PC_ENT_CUSE,10_I55,E_CC_HI,LV	4 	6 	4 
PC_ENT_CUSE,10_I55,E_CC_HI,MK	2 	: 	7 
PC_ENT_CUSE,10_I55,E_CC_HI,MT	18 	: 	4 
PC_ENT_CUSE,10_I55,E_CC_HI,NL	29 	: 	26 
PC_ENT_CUSE,10_I55,E_CC_HI,NO	25 	22 	26 
PC_ENT_CUSE,10_I55,E_CC_HI,PL	5 	5 	2 
PC_ENT_CUSE,10_I55,E_CC_HI,PT	19 	: 	11 
PC_ENT_CUSE,10_I55,E_CC_HI,RO	10 	6 	1 
PC_ENT_CUSE,10_I55,E_CC_HI,RS	: 	: 	0 
PC_ENT_CUSE,10_I55,E_CC_HI,SE	32 	: 	29 
PC_ENT_CUSE,10_I55,E_CC_HI,SI	16 	13 	11 
PC_ENT_CUSE,10_I55,E_CC_HI,SK	14 	9 	18 
PC_ENT_CUSE,10_I55,E_CC_HI,UK	23 	: 	12 
PC_ENT_CUSE,10_I55,E_CC_LO,AT	4 	: 	: u
PC_ENT_CUSE,10_I55,E_CC_LO,BE	5 	1 	3 
PC_ENT_CUSE,10_I55,E_CC_LO,BG	: u	: u	: u
PC_ENT_CUSE,10_I55,E_CC_LO,CY	3 	4 	1 
PC_ENT_CUSE,10_I55,E_CC_LO,CZ	5 	: 	7 
PC_ENT_CUSE,10_I55,E_CC_LO,DE	: u	: 	: u
PC_ENT_CUSE,10_I55,E_CC_LO,DK	10 	3 	9 
PC_ENT_CUSE,10_I55,E_CC_LO,EA	6 	: 	7 
PC_ENT_CUSE,10_I55,E_CC_LO,EE	10 	: 	2 
PC_ENT_CUSE,10_I55,E_CC_LO,EL	3 	0 n	: u
PC_ENT_CUSE,10_I55,E_CC_LO,ES	5 	6 	6 
PC_ENT_CUSE,10_I55,E_CC_LO,EU15	9 	: 	7 
PC_ENT_CUSE,10_I55,E_CC_LO,EU27	9 	: 	6 
PC_ENT_CUSE,10_I55,E_CC_LO,EU28	9 	: 	6 
PC_ENT_CUSE,10_I55,E_CC_LO,FI	10 	14 	14 
PC_ENT_CUSE,10_I55,E_CC_LO,FR	3 	: 	3 
PC_ENT_CUSE,10_I55,E_CC_LO,HR	14 	22 	11 
PC_ENT_CUSE,10_I55,E_CC_LO,HU	2 	2 	4 
PC_ENT_CUSE,10_I55,E_CC_LO,IE	14 	20 	18 
PC_ENT_CUSE,10_I55,E_CC_LO,IS	: 	: 	5 
PC_ENT_CUSE,10_I55,E_CC_LO,IT	7 b	: 	18 
PC_ENT_CUSE,10_I55,E_CC_LO,LT	3 	3 	2 
PC_ENT_CUSE,10_I55,E_CC_LO,LU	0 	: 	0 
PC_ENT_CUSE,10_I55,E_CC_LO,LV	8 	3 	0 
PC_ENT_CUSE,10_I55,E_CC_LO,MK	0 	: 	0 
PC_ENT_CUSE,10_I55,E_CC_LO,MT	10 	: 	10 
PC_ENT_CUSE,10_I55,E_CC_LO,NL	4 	: 	3 
PC_ENT_CUSE,10_I55,E_CC_LO,NO	7 	4 	5 
PC_ENT_CUSE,10_I55,E_CC_LO,PL	5 	1 	3 
PC_ENT_CUSE,10_I55,E_CC_LO,PT	6 	: 	6 
PC_ENT_CUSE,10_I55,E_CC_LO,RO	0 n	0 n	5 
PC_ENT_CUSE,10_I55,E_CC_LO,RS	: 	: 	4 
PC_ENT_CUSE,10_I55,E_CC_LO,SE	7 	: 	11 
PC_ENT_CUSE,10_I55,E_CC_LO,SI	5 	6 	4 
PC_ENT_CUSE,10_I55,E_CC_LO,SK	9 	2 	15 
PC_ENT_CUSE,10_I55,E_CC_LO,UK	28 	: 	1 
PC_ENT_CUSE,10_I55,E_CC_ME,AT	6 	: 	: u
PC_ENT_CUSE,10_I55,E_CC_ME,BE	5 	4 	5 
PC_ENT_CUSE,10_I55,E_CC_ME,BG	8 	: u	: u
PC_ENT_CUSE,10_I55,E_CC_ME,CY	8 	4 	3 
PC_ENT_CUSE,10_I55,E_CC_ME,CZ	6 	: 	7 
PC_ENT_CUSE,10_I55,E_CC_ME,DE	: u	: 	: u
PC_ENT_CUSE,10_I55,E_CC_ME,DK	14 	9 	11 
PC_ENT_CUSE,10_I55,E_CC_ME,EA	9 	: 	10 
PC_ENT_CUSE,10_I55,E_CC_ME,EE	12 	: 	2 
PC_ENT_CUSE,10_I55,E_CC_ME,EL	3 	2 	: u
PC_ENT_CUSE,10_I55,E_CC_ME,ES	9 	8 	9 
PC_ENT_CUSE,10_I55,E_CC_ME,EU15	12 	: 	9 
PC_ENT_CUSE,10_I55,E_CC_ME,EU27	12 	: 	8 
PC_ENT_CUSE,10_I55,E_CC_ME,EU28	12 	: 	8 
PC_ENT_CUSE,10_I55,E_CC_ME,FI	17 	19 	18 
PC_ENT_CUSE,10_I55,E_CC_ME,FR	6 	: 	5 
PC_ENT_CUSE,10_I55,E_CC_ME,HR	19 	22 	13 
PC_ENT_CUSE,10_I55,E_CC_ME,HU	7 	3 	5 
PC_ENT_CUSE,10_I55,E_CC_ME,IE	15 	27 	20 
PC_ENT_CUSE,10_I55,E_CC_ME,IS	: 	: 	8 
PC_ENT_CUSE,10_I55,E_CC_ME,IT	12 b	: 	23 
PC_ENT_CUSE,10_I55,E_CC_ME,LT	8 	6 	7 
PC_ENT_CUSE,10_I55,E_CC_ME,LU	1 	: 	1 
PC_ENT_CUSE,10_I55,E_CC_ME,LV	8 	4 	2 
PC_ENT_CUSE,10_I55,E_CC_ME,MK	0 	: 	0 
PC_ENT_CUSE,10_I55,E_CC_ME,MT	18 	: 	13 
PC_ENT_CUSE,10_I55,E_CC_ME,NL	5 	: 	8 
PC_ENT_CUSE,10_I55,E_CC_ME,NO	10 	5 	6 
PC_ENT_CUSE,10_I55,E_CC_ME,PL	7 	2 	5 
PC_ENT_CUSE,10_I55,E_CC_ME,PT	7 	: 	8 
PC_ENT_CUSE,10_I55,E_CC_ME,RO	3 	0 n	5 
PC_ENT_CUSE,10_I55,E_CC_ME,RS	: 	: 	5 
PC_ENT_CUSE,10_I55,E_CC_ME,SE	11 	: 	16 
PC_ENT_CUSE,10_I55,E_CC_ME,SI	5 	9 	8 
PC_ENT_CUSE,10_I55,E_CC_ME,SK	9 	2 	15 
PC_ENT_CUSE,10_I55,E_CC_ME,UK	28 	: 	1 
PC_ENT_CUSE,10_I55,E_CC_PANY,AT	17 	: 	10 
PC_ENT_CUSE,10_I55,E_CC_PANY,BE	14 	12 	: u
PC_ENT_CUSE,10_I55,E_CC_PANY,BG	14 	3 	7 
PC_ENT_CUSE,10_I55,E_CC_PANY,CY	12 	7 	7 
PC_ENT_CUSE,10_I55,E_CC_PANY,CZ	14 	: 	17 
PC_ENT_CUSE,10_I55,E_CC_PANY,DE	14 	: 	: u
PC_ENT_CUSE,10_I55,E_CC_PANY,DK	: u	32 	36 
PC_ENT_CUSE,10_I55,E_CC_PANY,EA	19 	: 	19 
PC_ENT_CUSE,10_I55,E_CC_PANY,EE	24 	: 	8 
PC_ENT_CUSE,10_I55,E_CC_PANY,EL	5 	7 	: u
PC_ENT_CUSE,10_I55,E_CC_PANY,ES	20 	17 	14 
PC_ENT_CUSE,10_I55,E_CC_PANY,EU15	24 	: 	19 
PC_ENT_CUSE,10_I55,E_CC_PANY,EU27	23 	: 	18 
PC_ENT_CUSE,10_I55,E_CC_PANY,EU28	23 	: 	18 
PC_ENT_CUSE,10_I55,E_CC_PANY,FI	59 	56 	54 
PC_ENT_CUSE,10_I55,E_CC_PANY,FR	15 	: 	8 
PC_ENT_CUSE,10_I55,E_CC_PANY,HR	39 	39 	27 
PC_ENT_CUSE,10_I55,E_CC_PANY,HU	11 	8 	8 
PC_ENT_CUSE,10_I55,E_CC_PANY,IE	31 	43 	29 
PC_ENT_CUSE,10_I55,E_CC_PANY,IS	: 	: 	64 
PC_ENT_CUSE,10_I55,E_CC_PANY,IT	29 b	: 	45 
PC_ENT_CUSE,10_I55,E_CC_PANY,LT	14 	20 	27 
PC_ENT_CUSE,10_I55,E_CC_PANY,LU	11 	: 	3 
PC_ENT_CUSE,10_I55,E_CC_PANY,LV	12 	10 	6 
PC_ENT_CUSE,10_I55,E_CC_PANY,MK	2 	: 	7 
PC_ENT_CUSE,10_I55,E_CC_PANY,MT	36 	: 	17 
PC_ENT_CUSE,10_I55,E_CC_PANY,NL	34 	: 	35 
PC_ENT_CUSE,10_I55,E_CC_PANY,NO	35 	27 	32 
PC_ENT_CUSE,10_I55,E_CC_PANY,PL	12 	7 	7 
PC_ENT_CUSE,10_I55,E_CC_PANY,PT	26 	: 	19 
PC_ENT_CUSE,10_I55,E_CC_PANY,RO	14 	6 	5 
PC_ENT_CUSE,10_I55,E_CC_PANY,RS	: 	: 	5 
PC_ENT_CUSE,10_I55,E_CC_PANY,SE	43 	: 	45 
PC_ENT_CUSE,10_I55,E_CC_PANY,SI	21 	23 	18 
PC_ENT_CUSE,10_I55,E_CC_PANY,SK	23 	11 	33 
PC_ENT_CUSE,10_I55,E_CC_PANY,UK	51 	: 	13 
PC_ENT_CUSE,10_I55,E_CC_PCPU,AT	6 	: 	: u
PC_ENT_CUSE,10_I55,E_CC_PCPU,BE	0 	3 	5 
PC_ENT_CUSE,10_I55,E_CC_PCPU,BG	: u	: c	: c
PC_ENT_CUSE,10_I55,E_CC_PCPU,CY	2 	3 	2 
PC_ENT_CUSE,10_I55,E_CC_PCPU,CZ	2 	: 	5 
PC_ENT_CUSE,10_I55,E_CC_PCPU,DE	1 	: 	: u
PC_ENT_CUSE,10_I55,E_CC_PCPU,DK	17 	4 	12 
PC_ENT_CUSE,10_I55,E_CC_PCPU,EA	3 	: 	3 
PC_ENT_CUSE,10_I55,E_CC_PCPU,EE	2 	: 	0 
PC_ENT_CUSE,10_I55,E_CC_PCPU,EL	1 	3 	: u
PC_ENT_CUSE,10_I55,E_CC_PCPU,ES	7 	6 	2 
PC_ENT_CUSE,10_I55,E_CC_PCPU,EU15	4 	: 	3 
PC_ENT_CUSE,10_I55,E_CC_PCPU,EU27	3 	: 	3 
PC_ENT_CUSE,10_I55,E_CC_PCPU,EU28	4 	: 	3 
PC_ENT_CUSE,10_I55,E_CC_PCPU,FI	11 	10 	3 
PC_ENT_CUSE,10_I55,E_CC_PCPU,FR	2 	: 	2 
PC_ENT_CUSE,10_I55,E_CC_PCPU,HR	11 	3 	5 
PC_ENT_CUSE,10_I55,E_CC_PCPU,HU	2 	0 n	0 n
PC_ENT_CUSE,10_I55,E_CC_PCPU,IE	4 	3 	1 
PC_ENT_CUSE,10_I55,E_CC_PCPU,IS	: 	: 	35 
PC_ENT_CUSE,10_I55,E_CC_PCPU,IT	3 b	: 	6 
PC_ENT_CUSE,10_I55,E_CC_PCPU,LT	0 	8 	11 
PC_ENT_CUSE,10_I55,E_CC_PCPU,LU	6 	: 	0 
PC_ENT_CUSE,10_I55,E_CC_PCPU,LV	1 	4 	3 
PC_ENT_CUSE,10_I55,E_CC_PCPU,MK	0 	: 	4 
PC_ENT_CUSE,10_I55,E_CC_PCPU,MT	6 	: 	1 
PC_ENT_CUSE,10_I55,E_CC_PCPU,NL	11 	: 	9 
PC_ENT_CUSE,10_I55,E_CC_PCPU,NO	12 	15 	17 
PC_ENT_CUSE,10_I55,E_CC_PCPU,PL	1 	2 	0 n
PC_ENT_CUSE,10_I55,E_CC_PCPU,PT	10 	: 	3 
PC_ENT_CUSE,10_I55,E_CC_PCPU,RO	3 	1 	0 n
PC_ENT_CUSE,10_I55,E_CC_PCPU,RS	: 	: 	0 
PC_ENT_CUSE,10_I55,E_CC_PCPU,SE	13 	: 	14 
PC_ENT_CUSE,10_I55,E_CC_PCPU,SI	4 	4 	: c
PC_ENT_CUSE,10_I55,E_CC_PCPU,SK	14 	2 	17 
PC_ENT_CUSE,10_I55,E_CC_PCPU,UK	4 	: 	0 n
PC_ENT_CUSE,10_I55,E_CC_PCRM,AT	9 	: 	: u
PC_ENT_CUSE,10_I55,E_CC_PCRM,BE	7 	4 	7 
PC_ENT_CUSE,10_I55,E_CC_PCRM,BG	4 	: c	: c
PC_ENT_CUSE,10_I55,E_CC_PCRM,CY	2 	3 	4 
PC_ENT_CUSE,10_I55,E_CC_PCRM,CZ	4 	: 	4 
PC_ENT_CUSE,10_I55,E_CC_PCRM,DE	: u	: 	: u
PC_ENT_CUSE,10_I55,E_CC_PCRM,DK	: u	15 	14 
PC_ENT_CUSE,10_I55,E_CC_PCRM,EA	7 	: 	5 
PC_ENT_CUSE,10_I55,E_CC_PCRM,EE	1 	: 	5 
PC_ENT_CUSE,10_I55,E_CC_PCRM,EL	0 n	3 	: u
PC_ENT_CUSE,10_I55,E_CC_PCRM,ES	8 	6 	3 
PC_ENT_CUSE,10_I55,E_CC_PCRM,EU15	8 	: 	5 
PC_ENT_CUSE,10_I55,E_CC_PCRM,EU27	7 	: 	5 
PC_ENT_CUSE,10_I55,E_CC_PCRM,EU28	7 	: 	5 
PC_ENT_CUSE,10_I55,E_CC_PCRM,FI	18 	13 	11 
PC_ENT_CUSE,10_I55,E_CC_PCRM,FR	6 	: 	2 
PC_ENT_CUSE,10_I55,E_CC_PCRM,HR	11 	5 	7 
PC_ENT_CUSE,10_I55,E_CC_PCRM,HU	2 	3 	2 
PC_ENT_CUSE,10_I55,E_CC_PCRM,IE	9 	9 	6 
PC_ENT_CUSE,10_I55,E_CC_PCRM,IS	: 	: 	27 
PC_ENT_CUSE,10_I55,E_CC_PCRM,IT	14 b	: 	12 
PC_ENT_CUSE,10_I55,E_CC_PCRM,LT	2 	10 	13 
PC_ENT_CUSE,10_I55,E_CC_PCRM,LU	6 	: 	0 
PC_ENT_CUSE,10_I55,E_CC_PCRM,LV	0 	6 	3 
PC_ENT_CUSE,10_I55,E_CC_PCRM,MK	2 	: 	4 
PC_ENT_CUSE,10_I55,E_CC_PCRM,MT	7 	: 	4 
PC_ENT_CUSE,10_I55,E_CC_PCRM,NL	17 	: 	12 
PC_ENT_CUSE,10_I55,E_CC_PCRM,NO	17 	20 	17 
PC_ENT_CUSE,10_I55,E_CC_PCRM,PL	2 	1 	1 
PC_ENT_CUSE,10_I55,E_CC_PCRM,PT	13 	: 	7 
PC_ENT_CUSE,10_I55,E_CC_PCRM,RO	1 	0 	0 
PC_ENT_CUSE,10_I55,E_CC_PCRM,RS	: 	: 	0 
PC_ENT_CUSE,10_I55,E_CC_PCRM,SE	17 	: 	17 
PC_ENT_CUSE,10_I55,E_CC_PCRM,SI	4 	3 	3 
PC_ENT_CUSE,10_I55,E_CC_PCRM,SK	0 	0 	10 
PC_ENT_CUSE,10_I55,E_CC_PCRM,UK	10 	: 	4 
PC_ENT_CUSE,10_I55,E_CC_PDB,AT	11 	: 	: u
PC_ENT_CUSE,10_I55,E_CC_PDB,BE	10 	8 	: u
PC_ENT_CUSE,10_I55,E_CC_PDB,BG	12 	: u	: c
PC_ENT_CUSE,10_I55,E_CC_PDB,CY	8 	2 	3 
PC_ENT_CUSE,10_I55,E_CC_PDB,CZ	7 	: 	5 
PC_ENT_CUSE,10_I55,E_CC_PDB,DE	: u	: 	: u
PC_ENT_CUSE,10_I55,E_CC_PDB,DK	: u	20 	22 
PC_ENT_CUSE,10_I55,E_CC_PDB,EA	10 	: 	8 
PC_ENT_CUSE,10_I55,E_CC_PDB,EE	8 	: 	0 
PC_ENT_CUSE,10_I55,E_CC_PDB,EL	1 	5 	: u
PC_ENT_CUSE,10_I55,E_CC_PDB,ES	14 	10 	6 
PC_ENT_CUSE,10_I55,E_CC_PDB,EU15	10 	: 	8 
PC_ENT_CUSE,10_I55,E_CC_PDB,EU27	10 	: 	8 
PC_ENT_CUSE,10_I55,E_CC_PDB,EU28	10 	: 	8 
PC_ENT_CUSE,10_I55,E_CC_PDB,FI	31 	29 	18 
PC_ENT_CUSE,10_I55,E_CC_PDB,FR	10 	: 	5 
PC_ENT_CUSE,10_I55,E_CC_PDB,HR	18 	16 	10 
PC_ENT_CUSE,10_I55,E_CC_PDB,HU	6 	1 	2 
PC_ENT_CUSE,10_I55,E_CC_PDB,IE	12 	15 	6 
PC_ENT_CUSE,10_I55,E_CC_PDB,IS	: 	: 	56 
PC_ENT_CUSE,10_I55,E_CC_PDB,IT	16 b	: 	19 
PC_ENT_CUSE,10_I55,E_CC_PDB,LT	8 	14 	17 
PC_ENT_CUSE,10_I55,E_CC_PDB,LU	8 	: 	2 
PC_ENT_CUSE,10_I55,E_CC_PDB,LV	2 	6 	6 
PC_ENT_CUSE,10_I55,E_CC_PDB,MK	2 	: 	4 
PC_ENT_CUSE,10_I55,E_CC_PDB,MT	16 	: 	4 
PC_ENT_CUSE,10_I55,E_CC_PDB,NL	23 	: 	22 
PC_ENT_CUSE,10_I55,E_CC_PDB,NO	25 	20 	22 
PC_ENT_CUSE,10_I55,E_CC_PDB,PL	4 	3 	4 
PC_ENT_CUSE,10_I55,E_CC_PDB,PT	12 	: 	6 
PC_ENT_CUSE,10_I55,E_CC_PDB,RO	11 	3 	0 n
PC_ENT_CUSE,10_I55,E_CC_PDB,RS	: 	: 	1 
PC_ENT_CUSE,10_I55,E_CC_PDB,SE	24 	: 	26 
PC_ENT_CUSE,10_I55,E_CC_PDB,SI	11 	13 	9 
PC_ENT_CUSE,10_I55,E_CC_PDB,SK	6 	8 	16 
PC_ENT_CUSE,10_I55,E_CC_PDB,UK	12 	: 	4 
PC_ENT_CUSE,10_I55,E_CC_PEM,AT	12 	: 	7 
PC_ENT_CUSE,10_I55,E_CC_PEM,BE	11 	7 	10 
PC_ENT_CUSE,10_I55,E_CC_PEM,BG	8 	: u	5 
PC_ENT_CUSE,10_I55,E_CC_PEM,CY	8 	6 	4 
